InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536378,85180,WHITE HANGING HEART T-LIGHT HOLDER,43,18/03/2011 00:00,1.03,18012,EIRE
536378,85198,CREAM CUPID HEARTS COAT HANGER,14,28/01/2011 00:00,3.91,18064,Germany
536378,85146,BLUE SKITTLE GIFTBOX,33,25/01/2011 00:00,7.36,18269,Norway
536378,85151,BLUE SKITTLE GIFTBOX,48,14/09/2011 00:00,13.33,18238,Netherlands
536378,85182,RECIPE BOX WITH METAL LID,13,12/12/2010 00:00,4.81,17924,Italy
536379,85196,RECIPE BOX WITH METAL LID,11,20/08/2011 00:00,12.25,17914,Netherlands
536379,85144,CREAM CUPID HEARTS COAT HANGER,29,09/07/2011 00:00,8.66,18146,Germany
536379,85159,WHITE HANGING HEART T-LIGHT HOLDER,22,27/03/2011 00:00,13.08,18071,France
536379,85123,KNITTED UNION FLAG HOT WATER BOTTLE,2,11/06/2011 00:00,8.11,18020,Germany
536379,85187,KNITTED UNION FLAG HOT WATER BOTTLE,48,04/04/2011 00:00,10.1,18089,Switzerland
536379,85204,BLUE SKITTLE GIFTBOX,9,05/12/2010 00:00,1.24,18051,UK
536379,85138,BLUE SKITTLE GIFTBOX,11,21/07/2011 00:00,13.53,18266,Germany
536379,85221,KNITTED UNION FLAG HOT WATER BOTTLE,31,01/05/2011 00:00,9.2,18090,UK
536379,85214,KNITTED UNION FLAG HOT WATER BOTTLE,30,25/07/2011 00:00,7.2,18148,Italy
536379,85210,HAND WARMER UNION JACK,23,12/05/2011 00:00,11.96,17902,EIRE
536379,85201,BLUE SKITTLE GIFTBOX,39,15/07/2011 00:00,3.18,18006,EIRE
536379,85171,RECIPE BOX WITH METAL LID,14,17/02/2011 00:00,10.03,18028,Germany
536379,85173,CREAM CUPID HEARTS COAT HANGER,34,21/05/2011 00:00,7.68,17897,Netherlands
536379,85176,KNITTED UNION FLAG HOT WATER BOTTLE,19,09/05/2011 00:00,14.21,18240,EIRE
536379,85214,BLUE SKITTLE GIFTBOX,5,01/08/2011 00:00,8.05,17873,Germany
536379,85180,KNITTED UNION FLAG HOT WATER BOTTLE,25,28/08/2011 00:00,12.42,18044,Germany
536379,85223,RECIPE BOX WITH METAL LID,37,06/03/2011 00:00,13.57,18329,France
536379,85202,KNITTED UNION FLAG HOT WATER BOTTLE,30,24/05/2011 00:00,10.77,17866,Norway
536379,85212,RECIPE BOX WITH METAL LID,35,04/07/2011 00:00,9.45,18019,EIRE
536379,85125,RECIPE BOX WITH METAL LID,48,17/05/2011 00:00,4.16,18321,Germany
536380,85126,RED WOOLLY HOTTIE WHITE HEART,1,31/08/2011 00:00,3.72,17850,Belgium
536380,85177,RED WOOLLY HOTTIE WHITE HEART,11,30/06/2011 00:00,12.13,18053,France
536380,85126,RECIPE BOX WITH METAL LID,2,15/03/2011 00:00,11.27,18289,Germany
536380,85163,HAND WARMER UNION JACK,18,29/04/2011 00:00,14.14,18146,Switzerland
536380,85150,CREAM CUPID HEARTS COAT HANGER,36,04/08/2011 00:00,10.28,17909,Germany
536380,85140,KNITTED UNION FLAG HOT WATER BOTTLE,38,19/01/2011 00:00,14.55,18069,Belgium
536380,85201,KNITTED UNION FLAG HOT WATER BOTTLE,49,30/12/2010 00:00,7.21,18091,EIRE
536380,85146,CREAM CUPID HEARTS COAT HANGER,18,09/08/2011 00:00,7.56,18314,Netherlands
536380,85187,RED WOOLLY HOTTIE WHITE HEART,36,12/03/2011 00:00,5.76,18215,Italy
536380,85169,RED WOOLLY HOTTIE WHITE HEART,47,02/06/2011 00:00,7.7,18350,Germany
536380,85147,RECIPE BOX WITH METAL LID,49,12/12/2010 00:00,4.93,18150,EIRE
536380,85203,BLUE SKITTLE GIFTBOX,37,02/06/2011 00:00,9.75,17864,EIRE
536380,85197,KNITTED UNION FLAG HOT WATER BOTTLE,3,18/12/2010 00:00,9.9,18252,UK
536380,85155,KNITTED UNION FLAG HOT WATER BOTTLE,27,07/07/2011 00:00,9.45,18247,EIRE
536380,85177,BLUE SKITTLE GIFTBOX,13,04/05/2011 00:00,14.05,17982,Sweden
536380,85164,RECIPE BOX WITH METAL LID,14,12/09/2011 00:00,14.23,17923,Switzerland
536380,85221,RECIPE BOX WITH METAL LID,50,01/05/2011 00:00,7.16,18150,Switzerland
536380,85188,CREAM CUPID HEARTS COAT HANGER,30,04/01/2011 00:00,4.81,17974,Netherlands
536380,85222,HAND WARMER UNION JACK,50,01/08/2011 00:00,3.83,18109,Italy
536380,85124,RED WOOLLY HOTTIE WHITE HEART,33,25/04/2011 00:00,12.43,17896,EIRE
536381,85216,CREAM CUPID HEARTS COAT HANGER,38,01/05/2011 00:00,14.71,18295,Switzerland
536381,85145,WHITE HANGING HEART T-LIGHT HOLDER,50,11/06/2011 00:00,11.17,18173,EIRE
536381,85131,CREAM CUPID HEARTS COAT HANGER,6,15/01/2011 00:00,1.1,18313,Germany
536381,85150,BLUE SKITTLE GIFTBOX,12,08/12/2010 00:00,13.56,18278,Norway
536381,85185,RED WOOLLY HOTTIE WHITE HEART,35,19/03/2011 00:00,4.61,17913,Belgium
536381,85218,HAND WARMER UNION JACK,24,16/05/2011 00:00,7.57,18116,Netherlands
536381,85127,WHITE HANGING HEART T-LIGHT HOLDER,2,10/01/2011 00:00,3.84,17978,EIRE
536381,85204,WHITE HANGING HEART T-LIGHT HOLDER,35,01/04/2011 00:00,10.07,18189,Norway
536381,85197,CREAM CUPID HEARTS COAT HANGER,4,21/12/2010 00:00,12.04,18041,Sweden
536381,85208,RED WOOLLY HOTTIE WHITE HEART,34,22/02/2011 00:00,11.54,18350,Norway
536381,85202,WHITE HANGING HEART T-LIGHT HOLDER,38,31/05/2011 00:00,3.68,18182,EIRE
536381,85169,BLUE SKITTLE GIFTBOX,10,28/02/2011 00:00,4.3,18286,Italy
536381,85204,CREAM CUPID HEARTS COAT HANGER,17,16/03/2011 00:00,12.34,18125,Italy
536381,85211,CREAM CUPID HEARTS COAT HANGER,29,13/06/2011 00:00,4.0,18304,Norway
536381,85185,CREAM CUPID HEARTS COAT HANGER,15,11/09/2011 00:00,5.66,18067,Germany
536381,85207,HAND WARMER UNION JACK,31,17/05/2011 00:00,7.61,18288,Germany
536381,85172,RECIPE BOX WITH METAL LID,20,24/06/2011 00:00,13.27,18307,Norway
536381,85157,HAND WARMER UNION JACK,40,27/09/2011 00:00,5.91,18261,UK
536381,85146,HAND WARMER UNION JACK,1,13/12/2010 00:00,2.29,18174,Sweden
536381,85175,BLUE SKITTLE GIFTBOX,27,03/02/2011 00:00,14.38,17927,Italy
536382,85173,RECIPE BOX WITH METAL LID,44,06/08/2011 00:00,9.13,18309,Switzerland
536382,85129,RED WOOLLY HOTTIE WHITE HEART,35,02/01/2011 00:00,1.32,18300,UK
536382,85206,HAND WARMER UNION JACK,42,23/04/2011 00:00,9.39,18112,France
536382,85213,WHITE HANGING HEART T-LIGHT HOLDER,9,06/02/2011 00:00,9.8,18337,Belgium
536382,85177,RED WOOLLY HOTTIE WHITE HEART,32,04/12/2010 00:00,1.43,18274,Sweden
536382,85197,WHITE HANGING HEART T-LIGHT HOLDER,13,11/06/2011 00:00,9.92,17893,France
536382,85208,WHITE HANGING HEART T-LIGHT HOLDER,21,26/03/2011 00:00,0.96,18042,EIRE
536382,85195,RED WOOLLY HOTTIE WHITE HEART,15,08/05/2011 00:00,10.13,18240,EIRE
536382,85197,RECIPE BOX WITH METAL LID,26,24/03/2011 00:00,8.12,18164,Germany
536382,85125,HAND WARMER UNION JACK,34,05/05/2011 00:00,7.17,17884,EIRE
536382,85188,HAND WARMER UNION JACK,19,27/09/2011 00:00,10.22,18165,Norway
536382,85141,RECIPE BOX WITH METAL LID,13,06/01/2011 00:00,3.19,18007,Netherlands
536382,85171,CREAM CUPID HEARTS COAT HANGER,37,03/07/2011 00:00,4.51,18344,Belgium
536382,85141,WHITE HANGING HEART T-LIGHT HOLDER,15,16/03/2011 00:00,7.94,17922,Belgium
536382,85209,CREAM CUPID HEARTS COAT HANGER,11,31/07/2011 00:00,7.37,17969,Netherlands
536382,85123,RED WOOLLY HOTTIE WHITE HEART,31,20/05/2011 00:00,1.42,17995,Norway
536382,85167,HAND WARMER UNION JACK,30,22/05/2011 00:00,1.94,17969,EIRE
536382,85194,HAND WARMER UNION JACK,11,23/07/2011 00:00,4.16,18148,Norway
536382,85189,RECIPE BOX WITH METAL LID,47,15/09/2011 00:00,1.6,17942,UK
536382,85221,KNITTED UNION FLAG HOT WATER BOTTLE,50,30/08/2011 00:00,3.89,17984,UK
536383,85140,CREAM CUPID HEARTS COAT HANGER,7,26/06/2011 00:00,5.48,18213,EIRE
536383,85207,KNITTED UNION FLAG HOT WATER BOTTLE,26,25/03/2011 00:00,10.55,18277,EIRE
536383,85193,CREAM CUPID HEARTS COAT HANGER,32,11/02/2011 00:00,11.59,18129,EIRE
536383,85186,RECIPE BOX WITH METAL LID,36,03/04/2011 00:00,10.27,17941,Italy
536383,85163,RED WOOLLY HOTTIE WHITE HEART,35,07/01/2011 00:00,13.84,18321,Germany
536383,85195,RECIPE BOX WITH METAL LID,30,26/04/2011 00:00,13.06,17985,Netherlands
536383,85131,CREAM CUPID HEARTS COAT HANGER,26,26/02/2011 00:00,12.21,18131,EIRE
536383,85154,RED WOOLLY HOTTIE WHITE HEART,48,16/07/2011 00:00,6.42,18022,France
536383,85182,RECIPE BOX WITH METAL LID,46,06/08/2011 00:00,12.24,18179,Netherlands
536383,85223,BLUE SKITTLE GIFTBOX,2,15/09/2011 00:00,11.5,17990,Norway
536383,85132,HAND WARMER UNION JACK,29,20/05/2011 00:00,14.56,18224,Germany
536383,85164,HAND WARMER UNION JACK,50,19/08/2011 00:00,8.95,18262,Netherlands
536383,85146,RED WOOLLY HOTTIE WHITE HEART,16,08/12/2010 00:00,2.35,17954,Switzerland
536383,85161,HAND WARMER UNION JACK,17,27/04/2011 00:00,3.8,17886,Switzerland
536383,85178,BLUE SKITTLE GIFTBOX,6,08/07/2011 00:00,9.44,18262,Netherlands
536383,85153,HAND WARMER UNION JACK,50,26/05/2011 00:00,6.68,18216,UK
536383,85151,WHITE HANGING HEART T-LIGHT HOLDER,37,20/01/2011 00:00,6.42,18160,UK
536383,85189,RED WOOLLY HOTTIE WHITE HEART,20,30/01/2011 00:00,1.84,18075,UK
536383,85147,RED WOOLLY HOTTIE WHITE HEART,19,02/08/2011 00:00,9.39,18127,EIRE
536383,85187,HAND WARMER UNION JACK,24,21/07/2011 00:00,1.6,18273,Switzerland
536384,85217,HAND WARMER UNION JACK,39,25/05/2011 00:00,11.64,18288,France
536384,85170,BLUE SKITTLE GIFTBOX,31,30/05/2011 00:00,5.8,17984,UK
536384,85147,CREAM CUPID HEARTS COAT HANGER,11,21/04/2011 00:00,11.59,18314,Norway
536384,85169,RED WOOLLY HOTTIE WHITE HEART,16,02/06/2011 00:00,2.22,17942,Italy
536384,85155,RED WOOLLY HOTTIE WHITE HEART,12,15/06/2011 00:00,2.58,18120,Sweden
536384,85132,KNITTED UNION FLAG HOT WATER BOTTLE,11,19/01/2011 00:00,1.43,17916,EIRE
536384,85195,HAND WARMER UNION JACK,12,14/02/2011 00:00,6.93,17885,Germany
536384,85197,KNITTED UNION FLAG HOT WATER BOTTLE,27,09/05/2011 00:00,14.6,18041,France
536384,85209,RED WOOLLY HOTTIE WHITE HEART,16,23/05/2011 00:00,3.36,18132,UK
536384,85169,CREAM CUPID HEARTS COAT HANGER,34,29/03/2011 00:00,4.76,17924,Sweden
536384,85126,HAND WARMER UNION JACK,29,29/08/2011 00:00,14.68,18350,Netherlands
536384,85132,BLUE SKITTLE GIFTBOX,24,19/06/2011 00:00,5.58,18113,EIRE
536384,85191,CREAM CUPID HEARTS COAT HANGER,21,10/01/2011 00:00,13.4,17935,Belgium
536384,85196,BLUE SKITTLE GIFTBOX,14,29/08/2011 00:00,14.71,17942,Italy
536384,85215,RECIPE BOX WITH METAL LID,29,12/05/2011 00:00,7.44,18256,Germany
536384,85202,WHITE HANGING HEART T-LIGHT HOLDER,38,25/09/2011 00:00,5.98,17977,Germany
536384,85187,WHITE HANGING HEART T-LIGHT HOLDER,5,14/08/2011 00:00,5.59,18016,Switzerland
536384,85125,WHITE HANGING HEART T-LIGHT HOLDER,7,15/12/2010 00:00,13.29,18230,Sweden
536384,85160,BLUE SKITTLE GIFTBOX,20,01/02/2011 00:00,1.68,18175,Switzerland
536384,85157,RED WOOLLY HOTTIE WHITE HEART,27,24/04/2011 00:00,9.26,17929,Norway
536385,85210,RECIPE BOX WITH METAL LID,46,25/06/2011 00:00,3.1,17906,Switzerland
536385,85193,RED WOOLLY HOTTIE WHITE HEART,39,03/12/2010 00:00,2.59,17958,Netherlands
536385,85158,WHITE HANGING HEART T-LIGHT HOLDER,10,08/02/2011 00:00,9.34,18309,Switzerland
536385,85220,CREAM CUPID HEARTS COAT HANGER,7,09/02/2011 00:00,8.63,17946,Italy
536385,85189,RECIPE BOX WITH METAL LID,37,05/09/2011 00:00,4.71,18307,Sweden
536385,85152,CREAM CUPID HEARTS COAT HANGER,5,25/05/2011 00:00,5.3,17980,Belgium
536385,85164,CREAM CUPID HEARTS COAT HANGER,25,26/02/2011 00:00,0.89,18062,Germany
536385,85216,RED WOOLLY HOTTIE WHITE HEART,16,07/02/2011 00:00,1.33,17920,Switzerland
536385,85134,BLUE SKITTLE GIFTBOX,23,14/09/2011 00:00,7.68,18189,Germany
536385,85187,CREAM CUPID HEARTS COAT HANGER,15,12/01/2011 00:00,13.01,17949,Belgium
536385,85178,RED WOOLLY HOTTIE WHITE HEART,35,05/03/2011 00:00,10.88,17960,EIRE
536385,85164,CREAM CUPID HEARTS COAT HANGER,9,10/06/2011 00:00,9.39,18281,Sweden
536385,85217,RECIPE BOX WITH METAL LID,38,11/03/2011 00:00,14.96,18235,Belgium
536385,85206,HAND WARMER UNION JACK,16,14/02/2011 00:00,6.08,17993,Netherlands
536385,85194,KNITTED UNION FLAG HOT WATER BOTTLE,36,30/08/2011 00:00,4.63,18280,Belgium
536385,85184,RECIPE BOX WITH METAL LID,20,20/06/2011 00:00,12.62,18272,EIRE
536385,85135,RED WOOLLY HOTTIE WHITE HEART,28,25/05/2011 00:00,2.29,18268,Italy
536385,85168,RECIPE BOX WITH METAL LID,18,13/03/2011 00:00,12.57,18243,Germany
536385,85207,BLUE SKITTLE GIFTBOX,40,24/12/2010 00:00,10.52,18305,Germany
536385,85194,RED WOOLLY HOTTIE WHITE HEART,13,12/09/2011 00:00,11.01,18335,Sweden
536386,85143,CREAM CUPID HEARTS COAT HANGER,47,26/07/2011 00:00,13.41,18042,Germany
536386,85129,RED WOOLLY HOTTIE WHITE HEART,9,13/08/2011 00:00,2.04,18091,France
536386,85170,BLUE SKITTLE GIFTBOX,29,16/02/2011 00:00,3.1,17936,Norway
536386,85127,RECIPE BOX WITH METAL LID,6,17/04/2011 00:00,6.48,17891,UK
536386,85150,KNITTED UNION FLAG HOT WATER BOTTLE,15,27/01/2011 00:00,13.56,18027,France
536386,85186,BLUE SKITTLE GIFTBOX,42,30/03/2011 00:00,10.1,18216,Switzerland
536386,85169,HAND WARMER UNION JACK,48,30/04/2011 00:00,11.15,17882,Germany
536386,85133,HAND WARMER UNION JACK,43,30/04/2011 00:00,4.72,17995,Italy
536386,85172,RED WOOLLY HOTTIE WHITE HEART,7,12/09/2011 00:00,13.53,18090,Netherlands
536386,85139,WHITE HANGING HEART T-LIGHT HOLDER,3,09/08/2011 00:00,1.15,18174,Italy
536386,85209,RECIPE BOX WITH METAL LID,23,25/03/2011 00:00,12.87,18020,France
536386,85164,BLUE SKITTLE GIFTBOX,38,05/06/2011 00:00,13.18,18024,UK
536386,85173,RED WOOLLY HOTTIE WHITE HEART,33,06/09/2011 00:00,7.43,18173,EIRE
536386,85163,RED WOOLLY HOTTIE WHITE HEART,37,18/04/2011 00:00,9.26,18229,UK
536386,85159,KNITTED UNION FLAG HOT WATER BOTTLE,28,04/05/2011 00:00,13.03,18252,Italy
536386,85161,WHITE HANGING HEART T-LIGHT HOLDER,7,25/12/2010 00:00,11.19,18111,UK
536386,85173,CREAM CUPID HEARTS COAT HANGER,50,01/01/2011 00:00,14.48,18134,France
536386,85192,WHITE HANGING HEART T-LIGHT HOLDER,46,23/03/2011 00:00,13.94,18291,Norway
536386,85123,CREAM CUPID HEARTS COAT HANGER,44,04/04/2011 00:00,8.65,17992,EIRE
536386,85175,WHITE HANGING HEART T-LIGHT HOLDER,48,09/03/2011 00:00,5.84,17865,Norway
536387,85153,RECIPE BOX WITH METAL LID,37,11/03/2011 00:00,12.16,18028,Germany
536387,85173,HAND WARMER UNION JACK,38,22/05/2011 00:00,14.56,17964,Italy
536387,85221,WHITE HANGING HEART T-LIGHT HOLDER,9,13/04/2011 00:00,7.7,17983,Belgium
536387,85152,HAND WARMER UNION JACK,21,24/02/2011 00:00,2.88,18212,EIRE
536387,85185,BLUE SKITTLE GIFTBOX,35,11/03/2011 00:00,10.18,17967,Sweden
536387,85218,BLUE SKITTLE GIFTBOX,16,25/08/2011 00:00,10.8,18196,Italy
536387,85184,HAND WARMER UNION JACK,26,26/02/2011 00:00,8.0,18131,Germany
536387,85215,RECIPE BOX WITH METAL LID,38,29/12/2010 00:00,10.15,18301,Italy
536387,85173,BLUE SKITTLE GIFTBOX,30,14/04/2011 00:00,3.81,18289,Germany
536387,85209,KNITTED UNION FLAG HOT WATER BOTTLE,43,27/01/2011 00:00,7.78,18196,Belgium
536387,85211,WHITE HANGING HEART T-LIGHT HOLDER,12,16/03/2011 00:00,9.93,18038,EIRE
536387,85169,KNITTED UNION FLAG HOT WATER BOTTLE,49,15/04/2011 00:00,13.64,18234,Switzerland
536387,85150,RECIPE BOX WITH METAL LID,23,06/01/2011 00:00,13.64,18288,Belgium
536387,85212,RECIPE BOX WITH METAL LID,32,03/02/2011 00:00,9.97,17944,Germany
536387,85140,WHITE HANGING HEART T-LIGHT HOLDER,45,24/03/2011 00:00,5.67,18162,Italy
536387,85169,CREAM CUPID HEARTS COAT HANGER,49,28/07/2011 00:00,10.73,18311,Switzerland
536387,85143,RECIPE BOX WITH METAL LID,2,10/08/2011 00:00,10.81,18283,Germany
536387,85201,CREAM CUPID HEARTS COAT HANGER,19,26/09/2011 00:00,12.12,18327,Sweden
536387,85165,KNITTED UNION FLAG HOT WATER BOTTLE,25,06/09/2011 00:00,5.63,18078,Italy
536387,85183,BLUE SKITTLE GIFTBOX,9,02/05/2011 00:00,13.08,18306,EIRE
536388,85211,RED WOOLLY HOTTIE WHITE HEART,25,21/08/2011 00:00,13.88,18233,Switzerland
536388,85163,BLUE SKITTLE GIFTBOX,14,15/12/2010 00:00,1.18,17980,Italy
536388,85140,CREAM CUPID HEARTS COAT HANGER,42,08/06/2011 00:00,10.86,17957,France
536388,85130,WHITE HANGING HEART T-LIGHT HOLDER,16,17/09/2011 00:00,1.43,18277,Belgium
536388,85161,HAND WARMER UNION JACK,21,20/03/2011 00:00,6.36,17960,Netherlands
536388,85164,RECIPE BOX WITH METAL LID,10,01/05/2011 00:00,14.08,18114,Belgium
536388,85195,CREAM CUPID HEARTS COAT HANGER,46,28/08/2011 00:00,4.74,17984,UK
536388,85158,BLUE SKITTLE GIFTBOX,18,17/02/2011 00:00,8.35,18101,Netherlands
536388,85169,BLUE SKITTLE GIFTBOX,40,28/07/2011 00:00,3.75,18156,Switzerland
536388,85213,HAND WARMER UNION JACK,44,23/03/2011 00:00,1.46,18249,Netherlands
536388,85164,WHITE HANGING HEART T-LIGHT HOLDER,33,29/01/2011 00:00,5.82,18193,Germany
536388,85166,HAND WARMER UNION JACK,49,05/04/2011 00:00,6.75,18237,Norway
536388,85168,BLUE SKITTLE GIFTBOX,43,30/01/2011 00:00,6.2,18039,Germany
536388,85143,CREAM CUPID HEARTS COAT HANGER,25,16/03/2011 00:00,12.65,18093,Italy
536388,85192,RED WOOLLY HOTTIE WHITE HEART,24,23/07/2011 00:00,12.48,18259,Belgium
536388,85178,RECIPE BOX WITH METAL LID,14,26/09/2011 00:00,9.27,17874,Norway
536388,85203,KNITTED UNION FLAG HOT WATER BOTTLE,37,02/05/2011 00:00,14.02,18346,Norway
536388,85127,BLUE SKITTLE GIFTBOX,47,16/03/2011 00:00,3.31,18121,France
536388,85177,RED WOOLLY HOTTIE WHITE HEART,3,16/06/2011 00:00,8.24,18277,EIRE
536388,85159,WHITE HANGING HEART T-LIGHT HOLDER,30,10/02/2011 00:00,14.57,18284,Belgium
536389,85160,HAND WARMER UNION JACK,20,12/08/2011 00:00,14.83,18028,Italy
536389,85124,WHITE HANGING HEART T-LIGHT HOLDER,25,31/05/2011 00:00,0.88,18033,Netherlands
536389,85132,WHITE HANGING HEART T-LIGHT HOLDER,22,25/05/2011 00:00,4.64,18178,UK
536389,85144,RED WOOLLY HOTTIE WHITE HEART,20,20/12/2010 00:00,8.14,18041,UK
536389,85213,WHITE HANGING HEART T-LIGHT HOLDER,4,22/04/2011 00:00,12.14,18028,France
536389,85172,RED WOOLLY HOTTIE WHITE HEART,39,13/03/2011 00:00,5.85,18266,UK
536389,85207,RECIPE BOX WITH METAL LID,12,15/06/2011 00:00,6.71,18248,UK
536389,85215,CREAM CUPID HEARTS COAT HANGER,1,02/12/2010 00:00,9.02,18018,UK
536389,85146,RED WOOLLY HOTTIE WHITE HEART,38,19/07/2011 00:00,5.54,17923,EIRE
536389,85133,KNITTED UNION FLAG HOT WATER BOTTLE,41,30/01/2011 00:00,1.31,18333,Italy
536389,85142,WHITE HANGING HEART T-LIGHT HOLDER,29,04/05/2011 00:00,9.47,18161,France
536389,85216,BLUE SKITTLE GIFTBOX,44,23/03/2011 00:00,12.56,18169,Belgium
536389,85179,WHITE HANGING HEART T-LIGHT HOLDER,34,26/09/2011 00:00,4.85,18343,EIRE
536389,85177,KNITTED UNION FLAG HOT WATER BOTTLE,24,20/07/2011 00:00,10.88,18288,Italy
536389,85170,RED WOOLLY HOTTIE WHITE HEART,29,20/01/2011 00:00,5.94,17920,UK
536389,85149,CREAM CUPID HEARTS COAT HANGER,25,05/02/2011 00:00,4.32,18238,Belgium
536389,85135,BLUE SKITTLE GIFTBOX,23,12/09/2011 00:00,13.12,18120,UK
536389,85153,CREAM CUPID HEARTS COAT HANGER,28,16/09/2011 00:00,8.79,17906,Netherlands
536389,85171,WHITE HANGING HEART T-LIGHT HOLDER,49,21/05/2011 00:00,14.31,18073,Italy
536389,85218,RED WOOLLY HOTTIE WHITE HEART,3,26/01/2011 00:00,5.13,17872,Norway
536390,85139,CREAM CUPID HEARTS COAT HANGER,10,04/08/2011 00:00,6.68,18334,Belgium
536390,85129,KNITTED UNION FLAG HOT WATER BOTTLE,15,24/08/2011 00:00,8.08,18331,Netherlands
536390,85139,RECIPE BOX WITH METAL LID,49,20/12/2010 00:00,8.13,18287,France
536390,85147,CREAM CUPID HEARTS COAT HANGER,35,16/02/2011 00:00,2.09,18311,Belgium
536390,85167,RED WOOLLY HOTTIE WHITE HEART,27,30/04/2011 00:00,1.41,18032,France
536390,85153,HAND WARMER UNION JACK,29,24/09/2011 00:00,10.95,18157,Norway
536390,85221,HAND WARMER UNION JACK,48,22/04/2011 00:00,5.67,18332,Norway
536390,85205,RED WOOLLY HOTTIE WHITE HEART,6,11/03/2011 00:00,7.22,17921,Belgium
536390,85216,BLUE SKITTLE GIFTBOX,29,02/12/2010 00:00,13.7,18026,Belgium
536390,85183,CREAM CUPID HEARTS COAT HANGER,41,14/12/2010 00:00,6.97,18019,Italy
536390,85188,HAND WARMER UNION JACK,25,08/06/2011 00:00,7.03,18109,France
536390,85209,HAND WARMER UNION JACK,49,27/09/2011 00:00,6.64,17905,EIRE
536390,85146,KNITTED UNION FLAG HOT WATER BOTTLE,29,06/05/2011 00:00,10.02,18192,Netherlands
536390,85189,RED WOOLLY HOTTIE WHITE HEART,40,17/07/2011 00:00,1.63,18004,Netherlands
536390,85154,KNITTED UNION FLAG HOT WATER BOTTLE,36,16/05/2011 00:00,11.64,17910,France
536390,85175,RED WOOLLY HOTTIE WHITE HEART,23,18/04/2011 00:00,2.69,18037,EIRE
536390,85200,RED WOOLLY HOTTIE WHITE HEART,1,08/02/2011 00:00,9.9,17858,Belgium
536390,85196,KNITTED UNION FLAG HOT WATER BOTTLE,27,08/02/2011 00:00,4.12,18030,Norway
536390,85179,RED WOOLLY HOTTIE WHITE HEART,29,06/06/2011 00:00,2.08,18080,Sweden
536390,85194,BLUE SKITTLE GIFTBOX,14,19/03/2011 00:00,6.29,18100,Norway
536391,85187,CREAM CUPID HEARTS COAT HANGER,43,24/12/2010 00:00,8.09,17986,Belgium
536391,85157,CREAM CUPID HEARTS COAT HANGER,5,28/08/2011 00:00,2.05,18218,Netherlands
536391,85205,KNITTED UNION FLAG HOT WATER BOTTLE,49,02/03/2011 00:00,4.13,17940,EIRE
536391,85177,RED WOOLLY HOTTIE WHITE HEART,39,12/07/2011 00:00,11.45,18022,Germany
536391,85125,HAND WARMER UNION JACK,2,30/12/2010 00:00,9.28,18144,Germany
536391,85144,RECIPE BOX WITH METAL LID,13,02/01/2011 00:00,4.93,18121,Norway
536391,85185,RED WOOLLY HOTTIE WHITE HEART,6,19/01/2011 00:00,8.15,18006,Sweden
536391,85162,RED WOOLLY HOTTIE WHITE HEART,3,25/07/2011 00:00,10.42,18301,UK
536391,85125,RECIPE BOX WITH METAL LID,13,15/05/2011 00:00,7.53,18138,France
536391,85213,RED WOOLLY HOTTIE WHITE HEART,44,18/06/2011 00:00,1.84,18045,Netherlands
536391,85217,CREAM CUPID HEARTS COAT HANGER,45,17/03/2011 00:00,1.71,18080,France
536391,85180,RECIPE BOX WITH METAL LID,5,02/09/2011 00:00,13.85,17860,France
536391,85124,WHITE HANGING HEART T-LIGHT HOLDER,23,17/08/2011 00:00,6.85,18215,Germany
536391,85151,RED WOOLLY HOTTIE WHITE HEART,10,22/05/2011 00:00,3.2,18226,Netherlands
536391,85197,RED WOOLLY HOTTIE WHITE HEART,1,08/02/2011 00:00,3.12,17907,UK
536391,85145,CREAM CUPID HEARTS COAT HANGER,2,31/03/2011 00:00,0.87,17872,Belgium
536391,85157,RECIPE BOX WITH METAL LID,20,26/09/2011 00:00,10.22,18042,Belgium
536391,85127,KNITTED UNION FLAG HOT WATER BOTTLE,44,16/03/2011 00:00,9.98,18087,UK
536391,85197,HAND WARMER UNION JACK,30,06/08/2011 00:00,1.74,17947,Germany
536391,85174,RED WOOLLY HOTTIE WHITE HEART,36,18/05/2011 00:00,14.18,18235,Sweden
536392,85130,HAND WARMER UNION JACK,38,18/03/2011 00:00,8.27,18340,Switzerland
536392,85146,CREAM CUPID HEARTS COAT HANGER,38,19/05/2011 00:00,1.93,18277,Germany
536392,85144,CREAM CUPID HEARTS COAT HANGER,38,14/06/2011 00:00,8.45,18272,Germany
536392,85153,WHITE HANGING HEART T-LIGHT HOLDER,16,21/06/2011 00:00,10.94,18243,Switzerland
536392,85151,BLUE SKITTLE GIFTBOX,49,22/08/2011 00:00,11.76,18289,Norway
536392,85179,HAND WARMER UNION JACK,47,10/06/2011 00:00,4.11,18220,Sweden
536392,85216,KNITTED UNION FLAG HOT WATER BOTTLE,1,07/06/2011 00:00,4.96,17901,France
536392,85214,HAND WARMER UNION JACK,22,26/05/2011 00:00,13.03,18234,Switzerland
536392,85219,RED WOOLLY HOTTIE WHITE HEART,31,08/07/2011 00:00,10.65,18218,Germany
536392,85222,RED WOOLLY HOTTIE WHITE HEART,2,05/06/2011 00:00,9.09,18109,Germany
536392,85199,RECIPE BOX WITH METAL LID,30,21/02/2011 00:00,11.9,18023,Germany
